,batter,season,home_key_batter_1_count,home_key_batter_2_count,away_key_batter_1_count,away_key_batter_2_count,overall_key_count,home_key_count,away_key_count
347,Parthiv Patel,2009,2.0,0.0,0.0,0.0,2.0,2.0,0.0
364,Prithvi Shaw,2019,2.0,0.0,0.0,0.0,2.0,2.0,0.0
378,Rahul Tewatia,2022,2.0,0.0,0.0,0.0,2.0,2.0,0.0
388,Ravindra Jadeja,2020,2.0,0.0,0.0,0.0,2.0,2.0,0.0
396,Robin Uthappa,2008,2.0,0.0,0.0,0.0,2.0,2.0,0.0
418,Ross Taylor,2008,2.0,0.0,0.0,0.0,2.0,2.0,0.0
419,Ross Taylor,2009,2.0,0.0,0.0,0.0,2.0,2.0,0.0
427,S Badrinath,2009,2.0,0.0,0.0,0.0,2.0,2.0,0.0
428,S Badrinath,2010,2.0,0.0,0.0,0.0,2.0,2.0,0.0
438,Salman Butt,2008,2.0,0.0,0.0,0.0,2.0,2.0,0.0
496,Shreyas Iyer,2018,2.0,0.0,0.0,0.0,2.0,2.0,0.0
521,Steven Smith,2019,2.0,0.0,0.0,0.0,2.0,2.0,0.0
528,Suresh Raina,2009,2.0,0.0,0.0,0.0,2.0,2.0,0.0
535,Suresh Raina,2016,2.0,0.0,0.0,0.0,2.0,2.0,0.0
540,Suryakumar Yadav,2019,2.0,0.0,0.0,0.0,2.0,2.0,0.0
552,Tillakaratne Dilshan,2011,2.0,0.0,0.0,0.0,2.0,2.0,0.0
560,Venugopal Rao,2008,2.0,0.0,0.0,0.0,2.0,2.0,0.0
581,Virender Sehwag,2009,2.0,0.0,0.0,0.0,2.0,2.0,0.0
592,Wriddhiman Saha,2015,2.0,0.0,0.0,0.0,2.0,2.0,0.0
610,AB de Villiers ,2011,0.0,2.0,0.0,0.0,2.0,2.0,0.0
620,Aaron Finch ,2020,0.0,2.0,0.0,0.0,2.0,2.0,0.0
623,Abhishek Nayar ,2008,0.0,2.0,0.0,0.0,2.0,2.0,0.0
633,Adam Gilchrist ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
648,Akshath Reddy ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
665,Andre Russell ,2018,0.0,2.0,0.0,0.0,2.0,2.0,0.0
674,Angelo Mathews ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
675,Anustup Majumdar ,2012,0.0,2.0,0.0,0.0,2.0,2.0,0.0
682,Axar Patel ,2019,0.0,2.0,0.0,0.0,2.0,2.0,0.0
684,Axar Patel ,2022,0.0,2.0,0.0,0.0,2.0,2.0,0.0
716,Colin de Grandhomme ,2017,0.0,2.0,0.0,0.0,2.0,2.0,0.0
718,Corey Anderson ,2017,0.0,2.0,0.0,0.0,2.0,2.0,0.0
722,Daren Sammy ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
731,David Miller ,2021,0.0,2.0,0.0,0.0,2.0,2.0,0.0
737,David Warner ,2015,0.0,2.0,0.0,0.0,2.0,2.0,0.0
751,Devdutt Padikkal ,2021,0.0,2.0,0.0,0.0,2.0,2.0,0.0
754,Dewald Brevis ,2022,0.0,2.0,0.0,0.0,2.0,2.0,0.0
769,Dwayne Smith ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
770,Dwayne Smith ,2014,0.0,2.0,0.0,0.0,2.0,2.0,0.0
780,Faf du Plessis ,2015,0.0,2.0,0.0,0.0,2.0,2.0,0.0
787,Gautam Gambhir ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
793,George Bailey ,2015,0.0,2.0,0.0,0.0,2.0,2.0,0.0
809,Harshal Patel ,2018,0.0,2.0,0.0,0.0,2.0,2.0,0.0
827,Jacques Kallis ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
832,James Hopes ,2011,0.0,2.0,0.0,0.0,2.0,2.0,0.0
842,Jonny Bairstow ,2020,0.0,2.0,0.0,0.0,2.0,2.0,0.0
846,Jos Buttler ,2019,0.0,2.0,0.0,0.0,2.0,2.0,0.0
886,Krunal Pandya ,2019,0.0,2.0,0.0,0.0,2.0,2.0,0.0
906,MS Dhoni ,2016,0.0,2.0,0.0,0.0,2.0,2.0,0.0
918,Manan Vohra ,2016,0.0,2.0,0.0,0.0,2.0,2.0,0.0
935,Manoj Tiwary ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
939,Marcus Stoinis ,2016,0.0,2.0,0.0,0.0,2.0,2.0,0.0
944,Mark Boucher ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
946,Matthew Hayden ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
949,Mayank Agarwal ,2015,0.0,2.0,0.0,0.0,2.0,2.0,0.0
987,Nicholas Pooran ,2019,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1038,Ravichandran Ashwin ,2022,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1039,Ravindra Jadeja ,2008,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1044,Rinku Singh ,2022,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1047,Rishabh Pant ,2017,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1058,Robin Uthappa ,2011,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1060,Robin Uthappa ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1067,Roelof van der Merwe ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1071,Rohit Sharma ,2012,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1077,Rohit Sharma ,2020,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1082,Rovman Powell ,2022,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1098,Sai Sudharsan ,2023,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1115,Shakib Al Hasan ,2014,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1148,Shreyas Iyer ,2015,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1168,Steven Smith ,2019,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1175,Sunil Narine ,2020,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1194,Swapnil Asnodkar ,2008,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1199,Tillakaratne Dilshan ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1201,Tim David ,2023,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1206,Unmukt Chand ,2013,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1219,Virat Kohli ,2008,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1220,Virat Kohli ,2009,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1234,Virender Sehwag ,2010,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1262,Yuvraj Singh ,2008,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1267,AB de Villiers,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1268,AB de Villiers,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1269,Aaron Finch,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1270,Abdul Samad,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1275,Adam Voges,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1277,Ajinkya Rahane,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1279,Ajit Agarkar,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1280,Albie Morkel,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1281,Aman Hakim Khan,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1283,Ambati Rayudu,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1285,Ambati Rayudu,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1287,Amit Mishra,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1290,Andrew McDonald,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1291,Andrew Symonds,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1293,Angelo Mathews,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1297,Ben Stokes,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1298,Bharat Chipli,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1299,Brad Hodge,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1300,Brendon McCullum,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1302,Brendon McCullum,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1303,Cameron White,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1304,Chris Gayle,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1307,Chris Lynn,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1308,Chris Morris,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1309,Colin de Grandhomme,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1310,Daren Sammy,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1311,Daren Sammy,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1312,Deepak Hooda,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1313,Deepak Hooda,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1315,Devdutt Padikkal,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1317,Dinesh Karthik,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1318,Dinesh Karthik,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1320,Dwayne Bravo,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1321,Dwayne Bravo,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1324,Dwayne Smith,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1325,Dwayne Smith,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1326,Eoin Morgan,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1327,Eoin Morgan,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1330,Faf du Plessis,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1331,Farveez Maharoof,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1332,Gautam Gambhir,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1333,Glenn Maxwell,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1334,Glenn Maxwell,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1336,Hardik Pandya,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1337,Hardik Pandya,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1338,Hardik Pandya,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1340,Harry Brook,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1341,Herschelle Gibbs,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1342,Irfan Pathan,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1343,Ishan Kishan,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1346,Jacques Kallis,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1347,Jacques Kallis,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1348,James Faulkner,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1349,James Faulkner,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1350,James Franklin,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1351,James Neesham,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1352,Jason Roy,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1353,Jean-Paul Duminy,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1354,Jean-Paul Duminy,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1355,Jesse Ryder,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1356,Johan Botha,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1358,KL Rahul,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1359,Kane Williamson,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1360,Karan Goel,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1362,Kedar Jadhav,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1363,Kedar Jadhav,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1365,Kevin Pietersen,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1366,Kevon Cooper,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1367,Kieron Pollard,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1368,Kieron Pollard,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1369,Kieron Pollard,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1370,Krunal Pandya,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1371,Kumar Sangakkara,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1372,Liam Livingstone,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1373,Luke Pomersbach,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1374,MS Dhoni,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1377,Mahela Jayawardene,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1378,Mahela Jayawardene,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1379,Mahipal Lomror,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1380,Manan Vohra,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1381,Manan Vohra,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1384,Mandeep Singh,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1385,Manish Pandey,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1388,Manoj Tiwary,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1390,Manoj Tiwary,2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1392,Manvinder  Bisla,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1393,Marcus Stoinis,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1395,Martin Guptill,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1396,Mayank Agarwal,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1398,Michael Hussey,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1399,Michael Hussey,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1400,Michael Klinger,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1401,Mitchell Marsh,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1403,Moises Henriques,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1407,Naman Ojha,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1409,Nicholas Pooran,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1410,Nitin Saini,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1411,Nitish Rana,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1413,Parthiv Patel,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1415,Parthiv Patel,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1416,Prerak Mankad,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1417,Prithvi Shaw,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1418,Prithvi Shaw,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1419,Prithvi Shaw,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1420,Priyam Garg,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1421,Quinton de Kock,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1422,Quinton de Kock,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1424,Rahul Tewatia,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1426,Rahul Tripathi,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1428,Rajat Bhatia,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1430,Ramesh Powar,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1431,Rashid Khan,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1432,Ravi Bopara,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1433,Ravindra Jadeja,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1436,Richard Levi,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1437,Rilee Rossouw,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1438,Rinku Singh,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1439,Rishabh Pant,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1441,Riyan Parag,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1442,Rob Quiney,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1444,Robin Uthappa,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1446,Rohit Sharma,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1449,Rohit Sharma,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1450,Ross Taylor,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1451,Rovman Powell,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1453,Ryan ten Doeschate,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1454,Sai Sudharsan,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1455,Sanath Jayasuriya,2009,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1456,Sanju Samson,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1458,Sarfaraz Khan,2019,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1459,Saurabh Tiwary,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1460,Saurabh Tiwary,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1462,Shakib Al Hasan,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1465,Shaun Marsh,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1466,Shikhar Dhawan,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1467,Shikhar Dhawan,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1468,Shikhar Dhawan,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1469,Shimron Hetmyer,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1470,Sikandar Raza,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1471,Sourav Ganguly,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1472,Steven Smith,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1473,Suresh Raina,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1474,Suryakumar Yadav,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1475,Suryakumar Yadav,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1476,Tilak Varma,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1477,Tirumalasetti Suman,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1478,Travis Head,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1479,Venkatesh Iyer,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1480,Vinay Kumar,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1481,Washington Sundar,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1482,Wriddhiman Saha,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1483,Wriddhiman Saha,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1484,Wriddhiman Saha,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1485,Yashasvi Jaiswal,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1486,Yogesh Nagar,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1489,Yusuf Pathan,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1490,Yuvraj Singh,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1491,Yuvraj Singh,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1493,Yuvraj Singh,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1494,Yuvraj Singh,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1496,AB de Villiers ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1497,AB de Villiers ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1498,Aakash Chopra ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1499,Aaron Finch ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1501,Aaron Finch ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1502,Aaron Finch ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1503,Aaron Finch ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1504,Aaron Finch ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1505,Abdul Samad ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1506,Abdul Samad ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1508,Abhishek Nayar ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1509,Abhishek Sharma ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1510,Adam Gilchrist ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1511,Aiden Blizzard ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1512,Aiden Markram ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1514,Ajinkya Rahane ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1515,Albie Morkel ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1516,Alex Hales ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1518,Amit Paunikar ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1519,Andre Russell ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1520,Andre Russell ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1521,Andre Russell ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1523,Ankit Sharma ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1524,Anmolpreet Singh ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1525,Anrich Nortje ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1526,Ashish Reddy ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1527,Ashish Reddy ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1528,Axar Patel ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1529,Axar Patel ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1530,Axar Patel ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1531,Ayush Badoni ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1533,Ben Cutting ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1534,Ben Cutting ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1535,Ben Stokes ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1536,Bhanuka Rajapaksa ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1537,Bhuvneshwar Kumar ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1540,Brendon McCullum ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1541,Brendon McCullum ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1542,Brett Lee ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1543,Cameron Green ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1544,Cameron White ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1545,Cameron White ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1547,Cheteshwar Pujara ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1548,Chidhambaram Gautam ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1549,Chris Gayle ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1550,Chris Gayle ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1551,Chris Gayle ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1555,Chris Morris ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1556,Chris Morris ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1559,Colin de Grandhomme ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1561,D'Arcy Short ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1562,Damien Martyn ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1563,Dan Christian ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1566,David Hussey ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1567,David Miller ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1568,David Miller ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1569,David Warner ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1570,David Warner ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1571,David Warner ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1572,Davy Jacobs ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1573,Debabrata Das ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1574,Devdutt Padikkal ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1575,Devon Conway ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1576,Dimitri Mascarenhas ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1578,Dinesh Karthik ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1579,Dinesh Karthik ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1581,Dinesh Karthik ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1583,Dinesh Salunkhe ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1584,Dwayne Bravo ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1586,Eoin Morgan ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1587,Eoin Morgan ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1588,Evin Lewis ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1592,Gautam Gambhir ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1593,Gautam Gambhir ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1594,George Bailey ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1595,Glenn Maxwell ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1596,Glenn Maxwell ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1597,Graeme Smith ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1598,Gurkeerat Singh Mann ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1600,Hardik Pandya ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1601,Hardik Pandya ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1602,Herschelle Gibbs ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1603,Irfan Pathan ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
